"Cislo faktury";"Dodavatel";"Kod partnera";"Cislo faktury dodavatele";"Typ dokladu";"Variabilni symbol";"Castka";"Mena";"Datum vystaveni";"Datum prijeti";"Datum splatnosti";"Datum uhrady";"Ucel platby";"Uhrada cizi mena";"Castka cizi mena";"Cizi mena ID";"Cislo radku";"Castka bez DPH - radek";"Castka - radek"
1206200201;"ČSOB Penzijní fond Stabilita, a.s. člen skupiny ČSOB";"01073-01";829162012;"F";829162012;25730;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916  /2012 PF ČSOB PROGRES  - PŘÍSPĚVEK ZA   2.Q 2012";25730;25730;"0023606f-e733-414a-82da-4cb7156e818b";1;25730.00;25730.00
1206200202;"ČSOB Penzijní fond Stabilita, a.s. člen skupiny ČSOB";"01073-01";829162012;"F";829162012;203239910,6;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916 /2012 PF ČSOB STABILITA - PŘÍSPĚVEK ZA 2.Q 2012";203239910,6;203239910,6;"0023606f-e733-414a-82da-4cb7156e818b";1;203239910.60;203239910.60
1206200203;"Penzijní fond Komerční banky, a.s.";"01076-01";829162012;"F";829162012;164262210,3;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916 /2012 PF KOMERČNÍ BANKY  - PŘÍSPĚVEK ZA 2.Q 2012";164262210,3;164262210,3;"0023606f-e733-414a-82da-4cb7156e818b";1;164262210.30;164262210.30
1206200204;"AXA penzijní fond a.s. ";"02056-01";829162012;"F";829162012;141076305;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916/2012 PF AXA  - PŘÍSPĚVEK ZA 2.Q 2012";141076305;141076305;"0023606f-e733-414a-82da-4cb7156e818b";1;141076305.00;141076305.00
1206200205;"ING Penzijní fond, a.s.";"01119-01";829162012;"F";829162012;103390156,6;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/82 916/2012 PF ING - PŘÍSPĚVEK ZA  2.Q 2012";103390156,6;103390156,6;"0023606f-e733-414a-82da-4cb7156e818b";1;103390156.60;103390156.60
1206200206;"Generali penzijní fond, a.s.";"01144-01";829162012;"F";829162012;20306706,76;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/ 82 916 /2012 PF GENERALI  - PŘÍSPĚVEK ZA   2.Q 2012";20306706,76;20306706,76;"0023606f-e733-414a-82da-4cb7156e818b";1;20306706.76;20306706.76
1206200207;"Allianz penzijní fond, a.s.";"00406-01";829162012;"F";829162012;92190408,48;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/ 82 916  /2012 PF ALIANZ  - PŘÍSPĚVEK ZA   2.Q 2012";92190408,48;92190408,48;"0023606f-e733-414a-82da-4cb7156e818b";1;92190408.48;92190408.48
1206200208;"AEGON Penzijní fond, a.s.";"02659-01";829162012;"F";829162012;33340785,6;"CZK";2012-08-13;2012-08-15;2012-08-29;2012-08-29;"362/ 82 916/2012 PF AEGON   - PŘÍSPĚVEK ZA 2.Q 2012";33340785,6;33340785,6;"0023606f-e733-414a-82da-4cb7156e818b";1;33340785.60;33340785.60
1206200209;"VZP ČR";"04619-01";834562012;"F";834562012;4408339947;"CZK";2012-08-14;2012-08-16;2012-08-24;2012-08-24;"144/83 456/2012 VZP - PLATBA NA  ZÁŘÍ 2012 ";4408339947;4408339947;"0023606f-e733-414a-82da-4cb7156e818b";1;4408339947.00;4408339947.00
1206200210;"Evropská komise GŘ Rozpočet";"04321-01";55150912;"F";55150912;2455885613;"CZK";2012-08-20;2012-08-20;2012-09-03;2012-09-03;"555/83 796/2012 EVROPSKÁ KOMISE - ODVODY DLE DPH A HND  ZÁŘÍ";2455885613;2455885613;"0023606f-e733-414a-82da-4cb7156e818b";1;2455885613.00;2455885613.00
1206200211;"Evropská komise GŘ Rozpočet";"04321-01";55140912;"F";55140912;455623411,6;"CZK";2012-08-20;2012-08-20;2012-09-03;2012-09-03;"555/83 796/2012 EVROPSKÁ KOMISE - ODVODY DLE DPH A HND  ZÁŘÍ";455623411,6;455623411,6;"0023606f-e733-414a-82da-4cb7156e818b";1;455623411.60;455623411.60
1206200212;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201542;"F";11201542;1775977,51;"CZK";2012-08-20;2012-08-21;2012-08-23;2012-08-23;"582/85 401  /2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";1775977,51;1775977,51;"0023606f-e733-414a-82da-4cb7156e818b";1;1775977.51;1775977.51
1206200213;"Raiffeisen stavební spořitelna a.s.";"04337-01";829322012;"F";829322012;4646475;"CZK";2012-08-24;2012-08-24;2012-09-10;2012-09-10;"362/82 932 / 2012 RAIFFEISEN STAVEBNÍ SPOŘITELNA - ST.PODPORA 3.KOLO 2011";4646475;4646475;"0023606f-e733-414a-82da-4cb7156e818b";1;4646475.00;4646475.00
1206200214;"Modrá pyramida stavební spořitelna a.s.";"04338-01";829322012;"F";829322012;2466039;"CZK";2012-08-24;2012-08-24;2012-09-10;2012-09-10;"362/82 932  /2012 MODRÁ PYRAMIDA STAVEBNÍ SPOŘITELNA - ST.PODPORA 3.KOLO 2011";2466039;2466039;"0023606f-e733-414a-82da-4cb7156e818b";1;2466039.00;2466039.00
1206200215;"Českomoravská stavební spořitelna a.s.";"04339-01";829322012;"F";829322012;9278075;"CZK";2012-08-24;2012-08-24;2012-09-10;2012-09-10;"362/82 932/2012 ČESKOMORAVSKÁ STAVEBNÍ SPOŘITELNA - ST.PODPORA 3.KOLO 2011";9278075;9278075;"0023606f-e733-414a-82da-4cb7156e818b";1;9278075.00;9278075.00
1206200216;"Wüstenrot - stavební spořitelna a.s.";"04340-01";829322012;"F";829322012;2430840;"CZK";2012-08-24;2012-08-24;2012-09-10;2012-09-10;"362/82 932 /2012 WUSTENROT STAVEBNÍ SPOŘITELNA - ST.PODPORA 3.KOLO 2011";2430840;2430840;"0023606f-e733-414a-82da-4cb7156e818b";1;2430840.00;2430840.00
1206200217;"Stavební spořitelna České spořitelny a.s.";"04341-01";829322012;"F";829322012;3580452;"CZK";2012-08-24;2012-08-24;2012-09-10;2012-09-10;"362/82 932/2012  ČESKÁ STAVEBNÍ SPOŘITELNA - ST.PODPORA 3.KOLO 2011";3580452;3580452;"0023606f-e733-414a-82da-4cb7156e818b";1;3580452.00;3580452.00
1206200218;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201558;"F";11201558;204382,71;"CZK";2012-08-28;2012-08-28;2012-08-30;2012-08-30;"582/86 909/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";204382,71;204382,71;"0023606f-e733-414a-82da-4cb7156e818b";1;204382.71;204382.71
1206200219;"Českomoravská záruční a rozvojová banka a.s.";"01943-01";849392012;"F";849392012;576717729;"CZK";2012-09-03;2012-09-03;2012-09-10;2012-09-10;"111/84 939 /2012 ČMZRB - REALIZACE STÁTNÍ ZÁRUKY";576717729;576717729;"0023606f-e733-414a-82da-4cb7156e818b";1;576717729.00;576717729.00
1206200220;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201593;"F";11201593;290748,3;"CZK";2012-09-06;2012-09-07;2012-09-07;2012-09-07;"582/88 883/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";290748,3;290748,3;"0023606f-e733-414a-82da-4cb7156e818b";1;290748.30;290748.30
1206200221;"Česká spořitelna a.s.";"00755-01";769912012;"F";769912012;6988271;"CZK";2012-09-07;2012-09-07;2012-09-14;2012-09-14;"111/76 991 /2012 ČESKÁ SPOŘITELNA - ÚHRADA MAJETKOVÉ ÚJMY";6988271;6988271;"0023606f-e733-414a-82da-4cb7156e818b";1;6988271.00;6988271.00
1206200222;"Česká spořitelna a.s.";"00755-01";769912012;"F";769912012;9721500;"CZK";2012-09-07;2012-09-07;2012-09-14;2012-09-14;"111/76 991 /2012 ČESKÁ SPOŘITELNA - ÚHRADA MAJETKOVÉ ÚJMY";9721500;9721500;"0023606f-e733-414a-82da-4cb7156e818b";1;9721500.00;9721500.00
1206200223;"Českomoravská záruční a rozvojová banka a.s.";"01943-01";871942012;"F";871942012;204674106,7;"CZK";2012-09-10;2012-09-10;2012-09-21;2012-09-21;"111/87 194   /2012 ČMZRB - REALIZACE STÁTNÍ ZÁRUKY";204674106,7;204674106,7;"0023606f-e733-414a-82da-4cb7156e818b";1;204674106.70;204674106.70
1206200224;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201662;"F";11201662;316427,93;"CZK";2012-09-12;2012-09-13;2012-09-18;2012-09-18;"582/90 189/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";316427,93;316427,93;"0023606f-e733-414a-82da-4cb7156e818b";1;316427.93;316427.93
1206200225;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201661;"F";11201661;301221;"CZK";2012-09-12;2012-09-13;2012-09-18;2012-09-18;"582/90 188/2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";301221;301221;"0023606f-e733-414a-82da-4cb7156e818b";1;301221.00;301221.00
1206200226;"Raiffeisen stavební spořitelna a.s.";"04337-01";868642012;"F";868642012;30148978;"CZK";2012-09-17;2012-09-20;2012-10-02;2012-10-02;"362/86 864   / 2012 RAIFFEISEN STAVEBNÍ SPOŘITELNA - ST.PODPORA 1.KOLO 2012";30148978;30148978;"0023606f-e733-414a-82da-4cb7156e818b";1;30148978.00;30148978.00
1206200227;"Modrá pyramida stavební spořitelna a.s.";"04338-01";868642012;"F";868642012;18048233;"CZK";2012-09-17;2012-09-20;2012-10-02;2012-10-02;"362/86 864    /2012 MODRÁ PYRAMIDA STAVEBNÍ SPOŘITELNA - ST.PODPORA 1.KOLO 2012";18048233;18048233;"0023606f-e733-414a-82da-4cb7156e818b";1;18048233.00;18048233.00
1206200228;"Českomoravská stavební spořitelna a.s.";"04339-01";868642012;"F";868642012;58653977;"CZK";2012-09-17;2012-09-20;2012-10-02;2012-10-02;"362/86 864  /2012 ČESKOMORAVSKÁ STAVEBNÍ SPOŘITELNA - ST.PODPORA 1.KOLO 2012";58653977;58653977;"0023606f-e733-414a-82da-4cb7156e818b";1;58653977.00;58653977.00
1206200229;"Wüstenrot - stavební spořitelna a.s.";"04340-01";868642012;"F";868642012;11823796;"CZK";2012-09-17;2012-09-20;2012-10-02;2012-10-02;"362/86 864   /2012 WUSTENROT STAVEBNÍ SPOŘITELNA - ST.PODPORA 1.KOLO 2012";11823796;11823796;"0023606f-e733-414a-82da-4cb7156e818b";1;11823796.00;11823796.00
1206200230;"Stavební spořitelna České spořitelny a.s.";"04341-01";868642012;"F";868642012;22972574;"CZK";2012-09-17;2012-09-20;2012-10-02;2012-10-02;"362/86 864  /2012  ČESKÁ STAVEBNÍ SPOŘITELNA - ST.PODPORA 1.KOLO 2012";22972574;22972574;"0023606f-e733-414a-82da-4cb7156e818b";1;22972574.00;22972574.00
1206200231;"VZP ČR";"04619-01";899912012;"F";899912012;4386460521;"CZK";2012-09-13;2012-09-17;2012-09-24;2012-09-24;"144/89 991  /2012 VZP - PLATBA NA  ŘÍJEN Í 2012 ";4386460521;4386460521;"0023606f-e733-414a-82da-4cb7156e818b";1;4386460521.00;4386460521.00
1206200232;"HLAVNÍ MĚSTO PRAHA";"00079-01";4111098193;"F";4111098193;15681000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 MAGISTRÁT PRAHA - volby do Senátu Parlamentu";15681000;15681000;"0023606f-e733-414a-82da-4cb7156e818b";1;15681000.00;15681000.00
1206200233;"Středočeský kraj";"04332-01";4111098193;"F";4111098193;49460000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 STŘEDOČESKÝ KRAJ - volby do Senátu Parlamentu";49460000;49460000;"0023606f-e733-414a-82da-4cb7156e818b";1;49460000.00;49460000.00
1206200234;"Jihočeský kraj";"04535-01";4111098193;"F";4111098193;34737000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 JIHOČESKÝ KRAJ - volby do Senátu Parlamentu";34737000;34737000;"0023606f-e733-414a-82da-4cb7156e818b";1;34737000.00;34737000.00
1206200235;"Plzeňský kraj";"04333-01";4111098193;"F";4111098193;30137000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 PLZEŃSKÝ KRAJ - volby do Senátu Parlamentu";30137000;30137000;"0023606f-e733-414a-82da-4cb7156e818b";1;30137000.00;30137000.00
1206200236;"Karlovarský kraj";"02873-01";4111098193;"F";4111098193;9180000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 KARLOVARSKÝ  KRAJ - volby do Senátu Parlamentu";9180000;9180000;"0023606f-e733-414a-82da-4cb7156e818b";1;9180000.00;9180000.00
1206200237;"Ústecký kraj";"02875-01";4111098193;"F";4111098193;31126000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 ÚSTECKÝ  KRAJ - volby do Senátu Parlamentu";31126000;31126000;"0023606f-e733-414a-82da-4cb7156e818b";1;31126000.00;31126000.00
1206200238;"Liberecký kraj";"02874-01";4111098193;"F";4111098193;16489000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 LIBERECKÝ  KRAJ - volby do Senátu Parlamentu";16489000;16489000;"0023606f-e733-414a-82da-4cb7156e818b";1;16489000.00;16489000.00
1206200239;"Královéhradecký kraj";"04540-01";4111098193;"F";4111098193;23310000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 KRÁLOVÉHRADECKÝ  KRAJ - volby do Senátu Parlamentu";23310000;23310000;"0023606f-e733-414a-82da-4cb7156e818b";1;23310000.00;23310000.00
1206200240;"Pardubický kraj";"02731-01";4111098193;"F";4111098193;24659000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 PARDUBICKÝ  KRAJ - volby do Senátu Parlamentu";24659000;24659000;"0023606f-e733-414a-82da-4cb7156e818b";1;24659000.00;24659000.00
1206200241;"Kraj Vysočina";"04334-01";4111098193;"F";4111098193;28919000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 VYSOČINA  KRAJ - volby do Senátu Parlamentu";28919000;28919000;"0023606f-e733-414a-82da-4cb7156e818b";1;28919000.00;28919000.00
1206200242;"Jihomoravský kraj";"04536-01";4111098193;"F";4111098193;37721000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 JIHOMORAVSKÝ  KRAJ - volby do Senátu Parlamentu";37721000;37721000;"0023606f-e733-414a-82da-4cb7156e818b";1;37721000.00;37721000.00
1206200243;"Olomoucký kraj";"02729-01";4111098193;"F";4111098193;25947000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 OLOMOUCKÝ  KRAJ - volby do Senátu Parlamentu";25947000;25947000;"0023606f-e733-414a-82da-4cb7156e818b";1;25947000.00;25947000.00
1206200244;"Zlínský kraj";"02872-01";4111098193;"F";4111098193;19552000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 ZLÍNSKÝ KRAJ - volby do Senátu Parlamentu";19552000;19552000;"0023606f-e733-414a-82da-4cb7156e818b";1;19552000.00;19552000.00
1206200245;"Moravskoslezský kraj";"02730-01";4111098193;"F";4111098193;37113000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 MORAVSKOSLEZSKÝ KRAJ - volby do Senátu Parlamentu";37113000;37113000;"0023606f-e733-414a-82da-4cb7156e818b";1;37113000.00;37113000.00
1206200246;"Středočeský kraj";"04332-01";4111098193;"F";4111098193;350000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 STŘEDOČESKÝ KRAJ - volby do Senátu Parlamentu";350000;350000;"0023606f-e733-414a-82da-4cb7156e818b";1;350000.00;350000.00
1206200247;"Jihočeský kraj";"04535-01";4111098193;"F";4111098193;230000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 JIHOČESKÝ KRAJ - volby do Senátu Parlamentu";230000;230000;"0023606f-e733-414a-82da-4cb7156e818b";1;230000.00;230000.00
1206200248;"Plzeňský kraj";"04333-01";4111098193;"F";4111098193;260000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 PLZEŃSKÝ KRAJ - volby do Senátu Parlamentu";260000;260000;"0023606f-e733-414a-82da-4cb7156e818b";1;260000.00;260000.00
1206200249;"Karlovarský kraj";"02873-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 KARLOVARSKÝ  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200250;"Ústecký kraj";"02875-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 ÚSTECKÝ  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200251;"Liberecký kraj";"02874-01";4111098193;"F";4111098193;150000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 LIBERECKÝ  KRAJ - volby do Senátu Parlamentu";150000;150000;"0023606f-e733-414a-82da-4cb7156e818b";1;150000.00;150000.00
1206200252;"Královéhradecký kraj";"04540-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 KRÁLOVÉHRADECKÝ  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200253;"Pardubický kraj";"02731-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 PARDUBICKÝ  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200254;"Kraj Vysočina";"04334-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 VYSOČINA  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200255;"Jihomoravský kraj";"04536-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 JIHOMORAVSKÝ  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200256;"Olomoucký kraj";"02729-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 OLOMOUCKÝ  KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200257;"Zlínský kraj";"02872-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 ZLÍNSKÝ KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200258;"Moravskoslezský kraj";"02730-01";4111098193;"F";4111098193;100000;"CZK";2012-09-14;2012-09-18;2012-09-20;2012-09-20;"121/88 701/2012 MORAVSKOSLEZSKÝ KRAJ - volby do Senátu Parlamentu";100000;100000;"0023606f-e733-414a-82da-4cb7156e818b";1;100000.00;100000.00
1206200259;"Evropská komise GŘ Rozpočet";"04321-01";55141012;"F";55141012;364498729,3;"CZK";2012-09-20;2012-09-21;2012-10-01;2012-10-01;"555/91 860/2012 EVROPSKÁ KOMISE - ODVODY DLE DPH A HND  říjen 2012";364498729,3;364498729,3;"0023606f-e733-414a-82da-4cb7156e818b";1;364498729.30;364498729.30
1206200261;"Evropská komise GŘ Rozpočet";"04321-01";55151012;"F";55151012;1964708491;"CZK";2012-09-20;2012-09-21;2012-10-01;2012-10-01;"555/91 860/2012 EVROPSKÁ KOMISE - ODVODY DLE DPH A HND  říjen 2012";1964708491;1964708491;"0023606f-e733-414a-82da-4cb7156e818b";1;1964708491.00;1964708491.00
1206200262;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201628;"F";11201628;1377000;"CZK";2012-09-24;2012-09-25;2012-09-26;2012-09-26;"906/89471/2012 ČNB - SPRÁVA ZAHRANIČNÍCH POHLEDÁVEK ZA 3.Q 2012";1377000;1377000;"0023606f-e733-414a-82da-4cb7156e818b";1;1377000.00;1377000.00
1206200263;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201714;"F";11201714;81080,81;"CZK";2012-09-25;2012-09-26;2012-09-27;2012-09-27;"582/92 561  /2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";81080,81;81080,81;"0023606f-e733-414a-82da-4cb7156e818b";1;81080.81;81080.81
1206200264;"ČESKÁ NÁRODNÍ BANKA";"00895-01";11201713;"F";11201713;147439,43;"CZK";2012-09-25;2012-09-26;2012-09-27;2012-09-27;"582/92 560  /2012 ČNB - ÚHRADA NÁKLADŮ S PŮJČKOU MMF";147439,43;147439,43;"0023606f-e733-414a-82da-4cb7156e818b";1;147439.43;147439.43
1206200265;"Českomoravská záruční a rozvojová banka a.s.";"01943-01";916512012;"F";916512012;282188310,4;"CZK";2012-09-27;2012-09-27;2012-10-08;2012-10-08;"111/ 91 651 /2012 ČMZRB - REALIZACE STÁTNÍ ZÁRUKY";282188310,4;282188310,4;"0023606f-e733-414a-82da-4cb7156e818b";1;282188310.40;282188310.40
1206200266;"JAPAN BANK FOR INTERNATIONAL COOPERATION";"05584-01";944702012;"F";944702012;106967087,2;"JPY";2012-10-04;2012-10-04;2012-10-05;2012-10-05;"111/94 470   /2012 SŽDC  - REALIZACE STÁTNÍ ZÁRUKY V JPY  ZA 429 914 743 JPY";429914743;429914743;"1c8a957c-d7e4-453c-abaf-7336e7047f25";1;106967087.20;106967087.20
1206200267;"Plzeňský kraj";"04333-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 PLZENSKÝ  KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200268;"Karlovarský kraj";"02873-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 KARLOVARSKÝ    KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200269;"Liberecký kraj";"02874-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 LIBERECKÝ    KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200270;"Pardubický kraj";"02731-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 PARDUBICKÝ  KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200271;"Kraj Vysočina";"04334-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 VYSOČINA   KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200272;"Jihomoravský kraj";"04536-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 JIHOMORAVSKÝ   KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200273;"Moravskoslezský kraj";"02730-01";4111098074;"F";4111098074;20000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 MORAVSKOSLEZSKÝ   KRAJ  - VOLBY ";20000;20000;"0023606f-e733-414a-82da-4cb7156e818b";1;20000.00;20000.00
1206200274;"Moravskoslezský kraj";"02730-01";4111098074;"F";4111098074;25000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 MORAVSKOSLEZSKÝ   KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200275;"Jihomoravský kraj";"04536-01";4111098074;"F";4111098074;25000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 JIHOMORAVSKÝ   KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200276;"Kraj Vysočina";"04334-01";4111098074;"F";4111098074;25000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 VYSOČINA   KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200277;"Pardubický kraj";"02731-01";4111098074;"F";4111098074;50000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 PARDUBICKÝ  KRAJ  - VOLBY OBCE";50000;50000;"0023606f-e733-414a-82da-4cb7156e818b";1;50000.00;50000.00
1206200278;"Liberecký kraj";"02874-01";4111098074;"F";4111098074;25000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 LIBERECKÝ    KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200279;"Karlovarský kraj";"02873-01";4111098074;"F";4111098074;25000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 KARLOVARSKÝ    KRAJ  - VOLBY OBCE";25000;25000;"0023606f-e733-414a-82da-4cb7156e818b";1;25000.00;25000.00
1206200280;"Plzeňský kraj";"04333-01";4111098074;"F";4111098074;50000;"CZK";2012-10-03;2012-10-04;2012-10-05;2012-10-05;"121//94 108/2012 PLZENSKÝ  KRAJ  - VOLBY OBCE";50000;50000;"0023606f-e733-414a-82da-4cb7156e818b";1;50000.00;50000.00
1206200281;"European Investment Bank Luxembourg";"05586-01";954332012;"F";954332012;79740216,82;"EUR";2012-10-09;2012-10-09;2012-10-11;2012-10-11;"111/95 433/ 2012 SŽDC  - REALIZACE STÁTNÍ ZÁRUKY ZA 3 185 785,73 EUR";3185785,73;3185785,73;"82f598bf-e351-4e74-85a7-22c16952746c";1;79740216.82;79740216.82
1206200282;"VZP ČR";"04619-01";957692012;"F";957692012;4385638470;"CZK";2012-10-15;2012-10-17;2012-10-25;2012-10-25;"144/95 769  /2012 VZP - PLATBA NA  LISTOPAD  2012 ";4385638470;4385638470;"0023606f-e733-414a-82da-4cb7156e818b";1;4385638470.00;4385638470.00
